ID | Map evaluation | API evaluation | url_start_via_end |	url_start_via | url_via_end+ 
141314 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=50.1103,8.6718&loc=48.1345,11.571","url_start_via")|-- 
141419 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.4077,8.6908&loc=49.4077,8.6908&loc=48.1345,11.571","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.4077,8.6908&loc=49.4077,8.6908","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.4077,8.6908&loc=48.1345,11.571","url_via_end")
141340 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=48.1345,11.571&loc=49.4077,8.6908&loc=47.5737,10.6726","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=48.1345,11.571&loc=49.4077,8.6908","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.4077,8.6908&loc=47.5737,10.6726","url_via_end")
141442 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.4077,8.6908&loc=49.4077,8.6908&loc=48.1345,11.571","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.4077,8.6908&loc=49.4077,8.6908","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.4077,8.6908&loc=48.1345,11.571","url_via_end")
141531 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.4077,8.6908&loc=50.1103,8.6718&loc=49.4077,8.6908","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.4077,8.6908&loc=50.1103,8.6718","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=50.1103,8.6718&loc=49.4077,8.6908","url_via_end")
141565 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=25.9198,-109.1732&loc=20.9136,-100.7436&loc=20.6667,-103.3333","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=25.9198,-109.1732&loc=20.9136,-100.7436","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=20.9136,-100.7436&loc=20.6667,-103.3333","url_via_end")
141831 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.4077,8.6908&loc=49.4077,8.6908&loc=50.15052,8.675303","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.4077,8.6908&loc=49.4077,8.6908","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.4077,8.6908&loc=50.15052,8.675303","url_via_end")
142276 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.39277,-71.13169&loc=43.63319,-70.18565","url_start_via")|-- 
141654 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.4077,8.6908&loc=48.1345,11.571","url_start_via")|-- 
142297 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.65827,-70.25563&loc=43.63319,-70.18565","url_start_via")|-- 
142425 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=45.4215296,-75.69719309999999&loc=42.331427,-83.0457538","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=45.4215296,-75.69719309999999","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=45.4215296,-75.69719309999999&loc=42.331427,-83.0457538","url_via_end")
142426 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.5873149,-110.8269876&loc=39.856096,-104.673738&loc=39.3469595,-84.2691708","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.5873149,-110.8269876&loc=39.856096,-104.673738","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=39.856096,-104.673738&loc=39.3469595,-84.2691708","url_via_end")
142427 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.5873149,-110.8269876&loc=39.856096,-104.673738&loc=39.3469595,-84.2691708","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.5873149,-110.8269876&loc=39.856096,-104.673738","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=39.856096,-104.673738&loc=39.3469595,-84.2691708","url_via_end")
142428 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.8007413,-121.947311&loc=36.3614749,-121.856261&loc=37.7749295,-122.4194155","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.8007413,-121.947311&loc=36.3614749,-121.856261","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.3614749,-121.856261&loc=37.7749295,-122.4194155","url_via_end")
141363 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=48.1345,11.571&loc=49.4077,8.6908&loc=47.5737,10.6726","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=48.1345,11.571&loc=49.4077,8.6908","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.4077,8.6908&loc=47.5737,10.6726","url_via_end")
142429 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.8007413,-121.947311&loc=36.3614749,-121.856261&loc=37.7749295,-122.4194155","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.8007413,-121.947311&loc=36.3614749,-121.856261","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.3614749,-121.856261&loc=37.7749295,-122.4194155","url_via_end")
142430 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.8007413,-121.947311&loc=36.3614749,-121.856261&loc=37.7749295,-122.4194155","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.8007413,-121.947311&loc=36.3614749,-121.856261","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.3614749,-121.856261&loc=37.7749295,-122.4194155","url_via_end")
142431 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=46.8032826,-71.242796","url_start_via")|-- 
142433 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=46.8032826,-71.242796","url_start_via")|-- 
142434 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=46.8032826,-71.242796","url_start_via")|-- 
142435 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=32.31476,-106.7642&loc=52.37403,4.88969","url_start_via")|-- 
142436 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=30.0869281,78.2676116&loc=30.9946945,78.93984019999999&loc=30.5505524,79.56596329999999","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=30.0869281,78.2676116&loc=30.9946945,78.93984019999999","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=30.9946945,78.93984019999999&loc=30.5505524,79.56596329999999","url_via_end")
142438 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=51.86231,-8.416004&loc=37.20002,-112.9863","url_start_via")|-- 
142437 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=30.0869281,78.2676116&loc=30.9946945,78.93984019999999&loc=30.5505524,79.56596329999999","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=30.0869281,78.2676116&loc=30.9946945,78.93984019999999","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=30.9946945,78.93984019999999&loc=30.5505524,79.56596329999999","url_via_end")
142432 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=46.8032826,-71.242796","url_start_via")|-- 
142439 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=28.00231,-82.76683&loc=30.7928681,-81.46008499999999&loc=41.9016,-71.0942","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=28.00231,-82.76683&loc=30.7928681,-81.46008499999999","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=30.7928681,-81.46008499999999&loc=41.9016,-71.0942","url_via_end")
142440 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=34.0372348,-118.2558139&loc=32.715738,-117.1610838&loc=37.732957,-122.502955","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=34.0372348,-118.2558139&loc=32.715738,-117.1610838","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=32.715738,-117.1610838&loc=37.732957,-122.502955","url_via_end")
142441 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=34.0372348,-118.2558139&loc=32.715738,-117.1610838&loc=37.732957,-122.502955","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=34.0372348,-118.2558139&loc=32.715738,-117.1610838","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=32.715738,-117.1610838&loc=37.732957,-122.502955","url_via_end")
137459 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.49247,16.41954&loc=51.5126,-2.59664&loc=45.93647,9.145249","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.49247,16.41954&loc=51.5126,-2.59664","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=51.5126,-2.59664&loc=45.93647,9.145249","url_via_end")
142442 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=34.0372348,-118.2558139&loc=32.715738,-117.1610838&loc=37.732957,-122.502955","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=34.0372348,-118.2558139&loc=32.715738,-117.1610838","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=32.715738,-117.1610838&loc=37.732957,-122.502955","url_via_end")
142443 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=38.360786,-122.723535&loc=34.0372348,-118.2558139","url_start_via")|-- 
142444 | No Routing|  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-36.4559169,148.263588&loc=-31.9535959,115.8570118&loc=42.7611859581413,-74.2565175342994","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-36.4559169,148.263588&loc=-31.9535959,115.8570118","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-31.9535959,115.8570118&loc=42.7611859581413,-74.2565175342994","url_via_end")
142445 | No Routing|  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-36.4559169,148.263588&loc=-31.9535959,115.8570118&loc=42.7611859581413,-74.2565175342994","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-36.4559169,148.263588&loc=-31.9535959,115.8570118","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-31.9535959,115.8570118&loc=42.7611859581413,-74.2565175342994","url_via_end")
143039 | No Routing|  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.777,-92.2174&loc=,&loc=36.989355,-91.819326","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.777,-92.2174&loc=,","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=,&loc=36.989355,-91.819326","url_via_end")
142446 | No Routing|  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-36.4559169,148.263588&loc=-31.9535959,115.8570118&loc=42.7611859581413,-74.2565175342994","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-36.4559169,148.263588&loc=-31.9535959,115.8570118","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-31.9535959,115.8570118&loc=42.7611859581413,-74.2565175342994","url_via_end")
143040 | No Routing|  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.777,-92.2174&loc=,&loc=36.989355,-91.819326","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.777,-92.2174&loc=,","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=,&loc=36.989355,-91.819326","url_via_end")
143041 | No Routing|  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=39.9523,-75.1638&loc=20.785,-156.4656","url_start_via")|-- 
143042 | No Routing|  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=39.9523,-75.1638&loc=20.785,-156.4656","url_start_via")|-- 
143063 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=47.6001,-122.3283&loc=34.14728,-111.6848","url_start_via")|-- 
143074 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=47.6001,-122.3283&loc=34.14728,-111.6848","url_start_via")|-- 
143115 | No Routing|  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.777,-92.2174&loc=,&loc=36.989355,-91.819326","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.777,-92.2174&loc=,","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=,&loc=36.989355,-91.819326","url_via_end")
144523 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=39.797353,-89.644925&loc=34.097101,-88.6237394","url_start_via")|-- 
144984 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=30.0869281,78.2676116&loc=30.9946945,78.93984019999999&loc=30.5505524,79.56596329999999","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=30.0869281,78.2676116&loc=30.9946945,78.93984019999999","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=30.9946945,78.93984019999999&loc=30.5505524,79.56596329999999","url_via_end")
145005 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=28.364864,81.559643&loc=28.933333,82.9&loc=28.263889,83.972222","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=28.364864,81.559643&loc=28.933333,82.9","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=28.933333,82.9&loc=28.263889,83.972222","url_via_end")
145316 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=48.45802,-123.3918&loc=37.7363,-122.4511","url_start_via")|-- 
145317 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=48.45802,-123.3918&loc=37.7363,-122.4511","url_start_via")|-- 
145388 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=28.9872803,80.1651854&loc=28.9209151,79.9696277&loc=28.933333,82.89999999999999","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=28.9872803,80.1651854&loc=28.9209151,79.9696277","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=28.9209151,79.9696277&loc=28.933333,82.89999999999999","url_via_end")
146046 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=35.18912,-101.9877&loc=39.21902,-6.999929","url_start_via")|-- 
146290 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=38.43928,-75.05824&loc=17.98333,-76.8","url_start_via")|-- 
146291 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=38.43928,-75.05824&loc=17.98333,-76.8","url_start_via")|-- 
146553 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=33.92196,-116.8002&loc=36.10337,-115.1694","url_start_via")|-- 
146554 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=33.92196,-116.8002&loc=36.11924,-115.1726","url_start_via")|-- 
146555 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=33.92196,-116.8002&loc=36.11924,-115.1726","url_start_via")|-- 
146692 | No Routing|  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.777,-92.2174&loc=,&loc=36.989355,-91.819326","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.777,-92.2174&loc=,","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=,&loc=36.989355,-91.819326","url_via_end")
146565 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=33.92196,-116.8002&loc=34.06279,-118.3588","url_start_via")|-- 
147072 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=53.95021,-1.088263&loc=32.81792,-79.95892","url_start_via")|-- 
147145 | No Routing|  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.4986,-81.49395&loc=21.33696,-157.8464","url_start_via")|-- 
147479 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.04583,-113.9147&loc=51.0501,-114.0853&loc=51.1762,-115.5698","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.04583,-113.9147&loc=51.0501,-114.0853","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=51.0501,-114.0853&loc=51.1762,-115.5698","url_via_end")
147491 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.04583,-113.9147&loc=51.0501,-114.0853&loc=51.18421,-115.5604","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.04583,-113.9147&loc=51.0501,-114.0853","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=51.0501,-114.0853&loc=51.18421,-115.5604","url_via_end")
147489 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.04583,-113.9147&loc=51.0501,-114.0853&loc=51.1762,-115.5698","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.04583,-113.9147&loc=51.0501,-114.0853","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=51.0501,-114.0853&loc=51.1762,-115.5698","url_via_end")
147501 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.331427,-83.0457538&loc=45.4215296,-75.6971931","url_start_via")|-- 
147502 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=45.4215296,-75.6971931&loc=43.653226,-79.3831843","url_start_via")|-- 
147512 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.04583,-113.9147&loc=51.0501,-114.0853&loc=51.18421,-115.5604","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.04583,-113.9147&loc=51.0501,-114.0853","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=51.0501,-114.0853&loc=51.18421,-115.5604","url_via_end")
147514 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=42.331427,-83.0457538&loc=45.5016889,-73.567256","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=42.331427,-83.0457538","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.331427,-83.0457538&loc=45.5016889,-73.567256","url_via_end")
147515 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=42.331427,-83.0457538&loc=45.5016889,-73.567256","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=42.331427,-83.0457538","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.331427,-83.0457538&loc=45.5016889,-73.567256","url_via_end")
147490 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=45.4215296,-75.6971931&loc=42.331427,-83.0457538","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=45.4215296,-75.6971931","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=45.4215296,-75.6971931&loc=42.331427,-83.0457538","url_via_end")
147513 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.04583,-113.9147&loc=51.04436,-114.063&loc=51.18421,-115.5604","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.04583,-113.9147&loc=51.04436,-114.063","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=51.04436,-114.063&loc=51.18421,-115.5604","url_via_end")
148581 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=40.7127837,-74.0059413","url_start_via")|-- 
147525 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=42.331427,-83.0457538&loc=46.8032826,-71.242796","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=42.331427,-83.0457538","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.331427,-83.0457538&loc=46.8032826,-71.242796","url_via_end")
148630 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=39.4699075,-0.3762881&loc=37.3890924,-5.9844589","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=39.4699075,-0.3762881","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=39.4699075,-0.3762881&loc=37.3890924,-5.9844589","url_via_end")
148905 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=53.04573,-6.829831&loc=51.05011,-114.0853","url_start_via")|-- 
149187 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=52.58352,17.01645&loc=37.7363,-122.4511","url_start_via")|-- 
149162 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=50.3667,-102.5843&loc=52.93559,-84.75379","url_start_via")|-- 
149396 | No Routing|  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.50684,-70.90438&loc=47.6884111821585,8.75389415686118&loc=44.1125,-103.0682","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.50684,-70.90438&loc=47.6884111821585,8.75389415686118","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=47.6884111821585,8.75389415686118&loc=44.1125,-103.0682","url_via_end")
150189 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=37.615,-122.3891&loc=45.508497,-122.71756399999998&loc=49.2497,-123.1193","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=37.615,-122.3891&loc=45.508497,-122.71756399999998","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=45.508497,-122.71756399999998&loc=49.2497,-123.1193","url_via_end")
150335 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.58893,-84.59892500000001&loc=41.517882,-90.564377&loc=41.85,-87.65","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.58893,-84.59892500000001&loc=41.517882,-90.564377","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.517882,-90.564377&loc=41.85,-87.65","url_via_end")
150336 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.58893,-84.59892500000001&loc=41.517882,-90.564377&loc=41.85,-87.65","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.58893,-84.59892500000001&loc=41.517882,-90.564377","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.517882,-90.564377&loc=41.85,-87.65","url_via_end")
148640 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=39.4699075,-0.3762881&loc=37.3890924,-5.9844589","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=39.4699075,-0.3762881","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=39.4699075,-0.3762881&loc=37.3890924,-5.9844589","url_via_end")
148639 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=39.4699075,-0.3762881&loc=37.3890924,-5.9844589","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=39.4699075,-0.3762881","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=39.4699075,-0.3762881&loc=37.3890924,-5.9844589","url_via_end")
150246 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.04583,-113.9147&loc=48.20049,-114.3144&loc=47.67244,-116.7837","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=49.04583,-113.9147&loc=48.20049,-114.3144","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=48.20049,-114.3144&loc=47.67244,-116.7837","url_via_end")
150689 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.27297,-115.0107&loc=36.05641,-112.1164","url_start_via")|-- 
150690 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.27297,-115.0107&loc=36.05641,-112.1164","url_start_via")|-- 
150691 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.27297,-115.0107&loc=36.05641,-112.1164","url_start_via")|-- 
151598 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=45.8802909,-72.4842824","url_start_via")|-- 
152145 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=37.5002,-122.252&loc=-19.9346,143.0543","url_start_via")|-- 
151597 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=46.0878165,-64.7782313","url_start_via")|-- 
151589 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=46.0878165,-64.7782313","url_start_via")|-- 
152944 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.08466,-70.95539&loc=62.89006,-152.9648","url_start_via")|-- 
153284 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-37.81,147.62&loc=-36.35,146.3&loc=-35.28,149.13","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-37.81,147.62&loc=-36.35,146.3","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-36.35,146.3&loc=-35.28,149.13","url_via_end")
153283 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-37.81,147.62&loc=-36.35,146.3&loc=-35.28,149.13","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-37.81,147.62&loc=-36.35,146.3","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-36.35,146.3&loc=-35.28,149.13","url_via_end")
151278 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=45.5801,-122.7282&loc=45.49844,-115.4716&loc=51.0501,-114.0853","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=45.5801,-122.7282&loc=45.49844,-115.4716","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=45.49844,-115.4716&loc=51.0501,-114.0853","url_via_end")
